,ID,"1-2, Уставный капитал ","1-2, Внеоборотные активы","1-2, Чистые активы","1-2, Краткосрочные обязательства","1-2, Активы","1-2, Собственные оборотные средства","1-2, Прибыль (убыток) до налогообложения ","1-2, Нематериальные активы","1-2, Кредиторская задолженность","1-2, Заёмные средства","1-2, Дебиторская задолженность","1-2, Долгосрочные обязательства","1-2, Выручка","1-2, Оборотные активы","1-2, Заёмные средства (краткосрочные)","1-2, Себестоимость продаж","1-2, Капитал и резервы","1-2, Прибыль (убыток) от продажи","1-2, Основные средства ","1-2, Заёмные средства (долгосрочные)"
82,142,,0.8671150278293135,0.9705124239612327,0.9256823413350872,0.9705124239612327,1.370783304745565,1.3300395256916997,,0.9256823413350872,,0.3239910313901346,,0.9785800466945582,0.9885011095420614,,0.9756656757953323,1.0927016645326504,1.2991304347826087,0.8671150278293135,
83,143,1.0,0.9580080242897417,1.4656540821498285,1.2722310363573825,1.3641486353700847,0.691576829721632,2.3134865134865135,,1.3777185680604331,0.01964005142122554,4.643160234390786,inf,1.4377627400574626,1.8702648529345531,0.01964005142122554,1.454529801704594,1.9828663680866583,1.4277373141515681,0.9578092243186582,
84,144,1.0,0.92387448840382,1.4989627428443277,1.5108161507675162,1.5055101183563542,0.8421578421578412,0.802775024777007,,1.5017157852240617,1.5541666666666667,1.5898963285411538,1.0,1.1186527691035912,1.5969376813873364,1.5541666666666667,1.1133675839372323,1.295753286147624,1.3847900113507383,0.92387448840382,
85,145,1.0,,0.9402364273204906,0.9702521155020503,1.002048809882495,1.0291894709408393,0.7593757865592752,,0.8130595293031844,1.077758412655852,1.0769836990335562,0.9228729700298282,0.8830840713421481,1.002048809882495,3.682324840764331,0.8752101980430123,1.4206535947712418,0.9550661350547437,,0.9228729700298282
86,146,1.0,1.0216007078786198,1.061243532985661,0.8433719646098581,1.0999194279383624,0.43395464095243247,2.8002757986669726,,0.7846721095601792,2.41387812610074,0.9906040594347865,,1.1462323600561317,1.208292319880921,2.41387812610074,1.1287186585430211,2.085271317829458,1.3355373440119203,1.0216007078786198,
87,148,1.0,1.1489402883964,1.1104365260662339,0.5679910365986002,1.1104393573286804,1.1956139592792627,0.5338211958434417,0.7083333333333334,0.4797938357371648,2.333333333333333,0.6276288559394247,2.699612403100775,0.9049896027660772,1.1081631585486265,1.0,0.9822343543731683,1.1919225954665396,0.5238854860989948,1.1092917624628498,inf
88,149,1.0,1.4258470905625824,0.7184306788859014,0.18575154600143032,0.718467213017541,2.8129882872386087,7.102158131590186,,0.8911175810801136,11.500000000000004,0.4845515694486536,inf,1.2718645959468722,0.6062585760473329,11.500000000000004,1.1416319209595809,2.1215897401149424,9.522055901443897,1.400576689849764,
89,150,1.0,1.1026898287336582,1.5647801094118892,1.0417523572747973,0.9774064109739311,0.8679106464519943,4.4317019722425135,0.6832298136645966,2.563936504078099,0.5860507625654123,0.8934851686659256,0.8412314336521131,1.230546267688097,0.9596498455127863,0.35916781737607006,1.158623818319849,1.0115656449678692,4.720602941535161,1.1239562684761988,0.8412314336521131
90,151,1.0,0.7175772654614525,0.6622653486895798,0.6193673159276144,1.210428626167534,3.0722666240409193,2.009789156626506,,0.32514159414283744,1.557426362107269,2.1218615267562777,1.4699162442521971,1.120088356529959,1.7564801778436452,inf,1.1546772827733056,1.1466737064413937,0.5226721501634505,0.7147815967415075,1.4351567478199965
91,152,1.0,0.9647089877260129,0.8514399077542311,0.7852924221494687,0.9595204912449834,1.6343886321427035,0.013751850024666992,1.0,0.7733279674566832,1.2540646042744217,0.9166525001821404,1.2325585933688505,0.8118021371112979,0.9561046814722136,inf,0.7630413196880835,1.0020133805918499,-29.758099352051836,0.9601537819634022,1.2325949058260954
92,153,0.0,1.2567700371260095,1.2982030111704712,2.139596216806111,1.2824016489569636,1.0279730926807662,2.0067114093959737,,2.2379470460383315,0.0,1.0758692891987611,2.881070983810711,1.243512034367093,1.2873832767402376,,2.075538851232498,1.0416376267452054,-3.5150703281982585,1.2564649281067188,0.0
93,155,1.0,0.972274250788643,0.8116182387871974,0.5006960838743101,0.8959535333478787,12.173037820252127,-0.6835636252141281,,1.0215433260682918,0.8692262309481164,3.990461049284579,1.1926107754439979,0.8190388778789138,0.87572210435541,0.13670367768166686,0.8910076752142443,0.8945267280100017,-0.5538606955444737,1.130438192846685,1.1926107754439979
94,156,1.0,1.131143209638813,1.2382013115611066,1.551594158741213,1.2382013115611066,1.2240652987560703,0.983764643052024,,1.541000936166019,,1.4136212624584719,0.9843864134404675,1.0040074718695151,1.262837539475251,,1.032924904258591,1.205955968429492,0.9336539547587509,0.9494177995357993,
95,160,1.0,1.315375703409467,1.28014152660187,1.5753609649163371,1.3320311173013557,0.8746697279469391,0.607167226179754,,1.7730370740232186,1.4601222475881879,1.6456845631667103,,1.184080124301852,1.3394399725139887,1.4601222475881879,1.1541097297231988,1.1255200891805748,2.0221636597067376,1.315375703409467,
96,162,1.0999999999999999,2.0998582979078098,0.7501810993384418,0.667392607035212,0.723494956269841,1.043406921241046,0.675211578560039,,0.6757994213591741,0.2825467786710892,1.023500888960724,340.16666666666674,1.1119823436952825,0.6886628471138186,0.2825467786710892,1.1163793184763726,1.0554194496737759,1.1543219730225878,2.106939322829366,
97,163,,0.32233009708737864,0.5417359494512802,0.3468237704918032,0.7973586693042823,1.5107163406214044,1.0547159979155813,,0.3468560782487191,1.5809922972360668,0.4945061436672969,1.5813505551778833,0.8473872660017091,0.8042740841248304,0.0,0.8456837400757068,1.2895959957096885,1.0089686098654709,0.32233009708737864,1.5813505551778833
98,165,1.0,0.956052765833394,0.9868555993702246,1.0504992295453692,1.0270461184809156,1.1166666666666678,-9.898954703832757,,1.0109873340454754,1.2217169243685715,1.3450520833333335,0.14606741573033719,1.078755515158401,1.041001103104451,1.2217169243685715,1.0444184259631921,0.5401646324155552,2.1932203389830507,0.9566423357664232,
99,166,1.0,1.0006493935176517,0.9557394808834553,0.9605102182813848,1.0023982441699097,1.442879658552666,0.9677262028456922,1.0,0.8937029064600663,2.884100623642352,1.1140518192254878,1.0,0.8907639352077695,1.002862396159919,2.884100623642352,0.88486711338715,1.110585996031264,0.9327531506897337,1.1661397962767823,
100,168,1.0,0.8362898639485541,1.133157705438502,1.2217458563535912,1.0629389691757922,0.9814265279747045,0.9551362683438156,,1.2217458563535912,0.8477686350994215,1.1869183387595064,0.8477686350994215,1.314099633623082,1.0967510886536918,,1.3406072789895018,1.02317640404859,1.8970086943199667,0.6132023402141517,0.8477686350994215
101,169,1.0,0.9397085401478911,0.7935888431871594,0.9509784379198213,0.8559046692042286,0.3066871615681395,0.6242391733697211,inf,0.505859624273334,1.1684437698178045,0.770357432093687,0.3299483292851187,1.494706088418692,0.7600093942454437,12.582132849843417,1.3268489051300023,0.9869385036339371,-185.6744791666666,1.007513603396103,0.3011300015280447
102,170,1.0,0.5637181409295352,0.8193708199157793,1.1098948773569162,1.1053323743963834,1.1390648393412424,0.3054553914156101,,3.1292929292929297,1.3080056179775281,2.020204539785482,inf,0.9540365998861106,1.1205974942426742,1.0045997191011236,0.9811248529729055,0.6359358288770052,0.5195272353545735,0.5637181409295352,inf
103,171,1.0,1.1192867222433172,1.1254670572755492,1.346245947539051,1.1254670572755492,1.0124947506493645,5.414671762891438,,1.319227202150829,,1.0798236414318438,1.3625467888554939,1.3698623688359048,1.1327021764298062,,1.2930473787828387,1.050545819991293,5.440177159126859,1.1411214622223795,
104,172,,0.8928716243613656,1.1645251145655495,1.3527038445289397,1.383391548815812,0.7936158503026972,-1.6826666666666663,,1.134063780509531,5.3830049261083746,1.960598200982285,,1.0578740572060388,1.5581005747956442,5.3830049261083746,1.0538040356347145,-2.3547557840616964,1.5090172984909827,0.8928716243613656,
105,173,1.0,1.1296951077144717,1.189989236812384,1.5870950091843516,1.5137824158277067,2.0593943938511936,1.8349323812183354,44.140553803014384,1.5389586004169744,inf,2.1432205996197995,38.4188479925116,1.526097469973316,1.8395309451682147,,1.5554925521584126,1.0628892575197055,1.5305395880874662,1.0763651505533542,inf
106,176,1.0,0.9215435091645181,1.028905469869498,1.4885173830045693,1.0229301762270104,1.0824235959488218,0.16135593220338984,,1.8507766121818325,0.5479999999999999,0.9537940925704387,0.7682317682317682,0.9430903454264847,1.1180075424261473,0.5479999999999999,0.94111159280908,1.0015192182482013,0.6581254541051101,0.7702770914694085,
107,177,1.0,0.9500080893059375,0.9474847271018416,0.8978016331695633,0.9806743378694384,-0.006909090909091279,0.6913885097406627,,0.8254493634461906,1.073465812667652,1.2009576146689156,0.0,1.1894382679216073,0.9846440605394939,1.073465812667652,1.2094004192720529,3.7026480836236937,0.6841286508769883,0.9477207695214785,
108,179,1.0,2.4606513314164276,1.1248796782069346,1.290608171833642,1.0201031851508953,0.2379209931414999,1.5247442054708713,0.5975609756097562,1.0395486697786307,0.8720235682045461,0.5526515052612341,0.004350179419842431,1.0026398962680823,0.8246930538597205,1.5771361532946622,0.9585920956238466,1.194696505565895,1.6402599412037755,2.4823574048311627,0.0
109,183,1.0,1.216359359978025,0.8460976278205794,0.7297556011045631,0.8955128009053926,0.936661375779661,0.41111720607057967,,0.7192199495747907,0.9812592745894958,0.6641313403953881,1.0156946926624777,1.1103650508951957,0.8214500139694969,0.7792812364223204,1.13142351998674,1.055660721296764,0.8884312222891236,1.2182036532620897,1.0146553980202893
110,184,1.0,1.1031440658149276,0.9824659251135838,0.9690908811175899,1.202161429219255,1.9672561722990765,0.9542599136238713,4.665048543689322,1.0090901486211417,1.757331982010515,1.7369919876435953,2.1246379143868683,0.9475845860287616,1.2286745369474399,0.6826785825110162,0.9040598694225607,0.8404351767905713,1.2133952855847687,0.9688514521365272,2.125481024768789
111,185,1.0,1.0088897483422117,0.8352060228941379,0.3393227652916378,0.874846869162878,1.359116388809666,-0.5244893673398053,0.49151567443198174,0.3234956459150587,0.8792169343448244,0.8541572182015232,0.9194162837783827,0.7200063063930093,0.7386136515173541,0.2813399438555149,0.592893052511751,0.024051064982373523,2.6822063558728826,0.8839588330882924,0.9194168038752475
112,186,1.1033170201196305,0.5995876288659793,0.9700486004376023,0.4663967324999557,0.9757096881023752,1.6409856488429813,6.624213075060534,,0.37627466594961323,inf,1.6778781666103229,,1.1067681085642158,0.9783092594281546,inf,1.1028656911867176,1.6247316361904087,3.040064231232437,0.5995876288659793,
113,187,1.0,,0.9639271619469637,0.9430824063073765,1.0144249683087816,1.3175040146822659,1.054908982393315,,0.8748663719626711,1.916701030927834,1.3837595159086467,,1.1088504442807559,1.0144249683087816,1.916701030927834,1.121452852497783,1.3175040146822665,1.031816070599164,,
114,189,1.0,0.9154383242823895,0.6962365591397849,0.9228993769391822,0.920378219079653,0.9053249331146972,0.5047155460906602,,0.6434671538267315,2.4963619637032695,0.9123998895332783,0.7010169491525425,1.2530753159111985,0.9206585014250657,2.4963619637032695,1.2674891276832556,1.0213040671400904,1.6545017482517486,0.9154383242823895,
115,190,1.0,0.9831353008815639,1.7018293327693768,1.99482580200069,1.3118296782455579,1.5932857991681533,1.0013533464566926,,2.038346716079885,1.0288209204892498,2.1842282444032985,1.0289753639417694,1.3055915971578627,1.7658457042417575,1.0173410404624277,1.3627139940317254,1.4671357289011737,1.2020331453955242,0.983255314250633,1.0289753639417694
116,193,1.0,0.9772772068140221,1.3309862313315692,1.835502555366269,1.0234440830662372,0.8141867338533844,5.2620776760340995,,1.0755044970145868,0.2977113374785025,1.1137553021539137,0.05734005143546949,1.2733284237012494,1.0820510070952405,23.688421052631583,1.2000025944038701,1.3589795423303952,3.104887620406707,0.9729819542571483,0.0
117,195,1.0,0.9713756126041805,-0.43451869798628606,0.47263227442532607,0.9853641331067622,0.17828779970126937,-1.4612658088121184,,0.4684385833280939,0.8769579290059667,1.068930549762195,0.930263452209527,1.3503922787524005,1.3269893903721814,0.4710211590860798,1.914493893701712,0.05705317715001282,1.0496137546867297,0.9869551864366441,0.9262587453945039
118,196,1.0,0.8714721114057042,2.1074170210415883,1.1180040916460812,1.3987406500101087,0.587611456989895,-1.3636313556987818,0.7000000000000002,1.1884598332327319,1.0606441187061417,2.5459959202474165,1.2747548171224183,1.1433113979152851,1.5652102483864665,0.6570103983865476,1.0710210344706719,0.899759880589266,8.468790637191157,0.9645178764897074,1.2642636293966862
119,198,1.0,1.1285068949120307,0.9434784271307922,0.772895933161322,0.9434784271307922,0.9739793683036605,0.020952735392631188,,0.772895933161322,,1.2971702188051488,1.0690537084398979,1.132722457204655,0.9247518498465982,,1.1624025914891953,0.9917103722905752,0.4053944978812135,1.1285298139230722,
120,200,1.0,1.2174298253256937,1.2086406980889866,1.2408368600836406,1.2059408554193098,1.1451951214904696,0.7076363720242534,0.9155544025540161,1.1927310215306426,0.3394228188798052,0.6019134550919507,1.22114446595828,0.9884225749163426,1.1740183605700214,20.0,1.1527637760759035,1.2023395298351707,0.7968149323738344,1.1107087544908296,0.0
121,201,1.0,1.0135903594670606,2.0053872924545577,1.3453827838607222,1.3300546563181226,0.4307978599674321,1.79811072056239,inf,2.08991087551698,0.06700319398684117,1.01963100805563,,2.14862363777372,1.3953294376693766,0.06700319398684117,1.753751654728647,1.223460099402468,2.460242813954604,1.0127897189546509,
122,202,4.014772384684956,1.3286916375009308,1.0068315032333053,0.9864807572408322,1.0078104836341177,0.5982818725099591,2.630059363194819,,0.9852338037748687,inf,0.730403543233574,0.7876330461226557,0.8553419365233658,0.9540848026431992,inf,0.9084401257344289,1.0906863364235733,-0.20144016598523223,1.3286916375009308,
123,203,,1.1548037889039238,1.4033633349123618,0.4120923637836743,1.1819810040705558,2.7681219110378907,2.0222222222222226,,1.8598312783906552,1.1161726395831868,1.4976905311778292,2.495741056218058,0.7447954746604072,1.1887983706720973,0.14436577463098524,0.7278546912961318,1.1405667412378824,8.589285714285717,1.1548037889039238,2.495741056218058
124,204,1.0,0.986463293375876,0.8761725817329534,0.9093171324903361,0.9101432060805162,1.3718738652771507,0.6851479523753723,0.5857142857142859,0.7481173221518413,1.0247526456960814,1.181332739964004,0.7857659850153731,1.6556194817944676,0.8762557938443213,1.0019674368939224,1.7807731454677918,-1.577743970829951,0.8232819279238276,0.9363545213839379,1.0788691963720447
125,205,1.0,1.3877315847327467,0.9563421700011762,0.9108772857937899,0.9418204818823767,0.8819714179352229,1.9967617786761418,2.5310185185185183,0.8912090984835742,0.6869294254681574,0.8788466155380512,0.6717172789561784,1.7069486378513794,0.9083103390832489,1.5236079743433253,1.6333550237572523,1.3232738103079449,3.462955981285242,1.2288197579631102,0.0
126,206,,1.315786368356462,1.2530242527453166,1.0141287666561114,0.9999499724848666,1.421307225513058,0.9528301886792454,,1.3732234495125817,0.8457395893903475,0.7456684454917181,,0.8380494442138275,0.7186754521475037,0.8457395893903475,0.8131423896046052,0.8516276995604257,1.3396217217509991,1.3155502561802,
127,207,1.0,0.9639205547067812,1.434740047857299,1.541843445057276,1.3917189721538306,1.9415760869565362,4.523715415019762,,1.5533340597079976,0.4462151394422312,1.9607572622058718,0.0,0.9237695947468375,1.5707890594254237,1.1200000000000003,0.9056637545280205,1.198656117914815,1.790560471976401,0.9639205547067812,0.0
128,208,,0.7980861244019141,0.9285262195550762,0.9400656264648766,1.0827014595714641,1.5546903627702444,0.8005656108597285,,0.6990072202166067,6.3108108108108105,0.8301059554256485,0.0,1.1555915519798492,1.1045804521602667,7.5037807183364835,1.1695820274870647,1.4058912713883478,0.8873380693689928,0.7980861244019141,0.0
129,209,inf,0.0,1.0160335471139617,1.4408602150537633,1.1339820359281436,0.37147232553051956,0.439712389380531,,0.9318122213480204,1.5046511627906975,1.8522227421619086,0.0,1.516581281176015,1.1355402873204248,inf,1.6495890187312003,2.3485477178423233,0.09930615784908933,0.0,0.0
130,210,1.0,0.4515311602559755,1.3352222093210349,1.9209677627658375,1.7003624492982234,0.6798930488300247,0.7486281365661842,,1.4909399936588006,inf,1.4182887119508762,,1.138664560840307,1.7621750361201165,inf,1.1336986968768221,0.6161937454356228,0.8965425798353499,0.4440650626624579,
131,211,1.0,4.112336585278852,1.5141290572887955,1.0572162123145816,1.5141290572887955,1.3141295269544357,1.143240984970263,0.8364503116978365,1.0365687704232598,,1.4386482423825642,14.338562689858932,1.154198159515155,1.2256832374447009,,1.1594061707431942,1.64047964457222,1.1112435789822133,5.123853766471087,
132,213,1.0,1.6761733404792891,1.3579869510784193,1.223848235015702,1.340815543154103,1.125573328194258,2.203009097270819,1.4843304843304845,1.2057996934082778,1.225616279334441,2.2076850001637887,1.8125456486319456,1.3374352453573577,1.191184634173421,1.373474418325016,1.3371585577705056,1.3510035781223373,1.948264396861285,1.5130219336995352,1.1355311355311355
133,214,1.0,0.7212236554592232,0.9406696690816526,1.1977438437199066,1.193916846158867,0.5681464174454848,1.1232385344606712,,1.5008037461559964,inf,0.7958717691113345,,1.0658985902144296,1.3013553782562721,inf,1.0673011983384637,1.1228607918263094,0.9099667774086384,0.7212236554592232,
134,215,1.0,1.0815208275090857,1.506799563525024,1.6275687965040746,1.3186984340798114,0.10582822085889042,1.3041249694898709,,2.1258741258741254,1.1763480618721884,2.7593965517241372,0.96399601536929,1.2187912377936134,1.5576933911769677,1.3921086956521742,1.2398544901136364,1.1054330013866132,1.1989666017672604,1.0815208275090857,0.893866514871211
135,216,,0.8518518518518519,1.3465072073499127,1.3525700934579437,1.2965408892472818,1.018029350104822,1.1080645161290323,,1.3467289719626168,0.9379263301500683,1.1906730110085082,0.8981355161437018,1.0633560771933404,1.2970422437191174,inf,1.0669546020459242,1.3423676012461059,0.6286821705426356,0.8518518518518519,0.8981355161437018
136,218,,inf,inf,inf,inf,inf,inf,,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
137,219,,inf,inf,inf,inf,inf,inf,,inf,,inf,,inf,inf,,inf,inf,-inf,inf,
138,221,,inf,inf,inf,inf,inf,inf,,inf,inf,inf,,inf,inf,inf,inf,inf,-inf,inf,
139,222,1.0,1.7941112038260927,0.9919066715954158,0.8095639205722333,1.13544205336462,0.6792434260041926,1.1098165949651098,,0.8558619420268161,2.962720182072496,0.5502150085218968,128.34275618374562,1.211383500710781,0.7796335447498239,0.4578957350465849,1.4094207776903493,1.0883211413308018,1.15283052993308,1.7916935036091057,inf
140,223,1.0,0.4334406870638757,0.7456109633853474,0.7888931667453241,1.2266168440505425,5.88042111879322,0.1760652218937697,,0.7864957979198514,inf,1.5924062714731935,35487.16666666666,0.7904402502227319,1.2299693266844234,,0.7907303778591567,0.3102444993881272,0.5335104940615,0.4334406870638757,inf
141,225,1.0,1.0440759085090991,1.0657550302793513,1.0354016153291081,1.1704616987562133,0.6648525425121173,1.6242677824267786,,1.0194993715590648,2.480062548866302,1.2563000354931575,2.452615451958853,1.136897924017395,1.307412823566658,2.7093235831809865,1.1666758180700996,1.442158468000285,-0.3757471111701422,1.0440759085090991,2.452615451958853
142,226,1.0,0.8564663748507761,0.7010613137471626,0.6336320779153499,0.7409815094778464,1.8641138597085771,2.668508287292818,,0.6206564395290759,2.5575987020010813,0.20446750252197723,0.8021068472535742,1.4137382332250175,0.6932960893854749,1.0270416441319634,1.1834507686676428,1.173095944609298,1.9521880064829826,0.8564663748507761,inf
143,227,1.0,1.7398724512709962,0.818574479487446,0.47768787848704464,0.8778925140576381,4.291971283672514,1.9598178660282592,,0.3902064926039909,inf,0.35016714880909916,3.651366683857659,0.9367560056372655,0.7450044543327038,inf,1.0193251929780633,2.440887636176543,2.4613356412527176,1.8535447096544357,
144,229,inf,1.6055559760805391,1.6687836458956404,1.326086956521739,1.6406184705390723,3.570512820512821,1.494326487991646,,1.478699845219669,1.5753262642740624,0.7202085526645612,2.0130542997917416,2.0385911631139493,1.6574808882417182,0.0,1.965958756851147,2.1388159224085674,2.468404290982233,1.6055559760805391,1.9620561792045519
145,230,1.0,2.9925873485195527,1.6909405163932245,1.3381288070061412,1.5562062358624806,1.4607748683893607,1.5846563881706102,,1.4000542711868929,0.9694274596998332,1.1648988143805465,1.1446486060929835,1.4074584636424006,1.3897383179374316,0.4235595558767493,1.417703371336566,2.0957131052718556,1.3086244188224871,2.9925873485195527,1.086235256076816
146,231,1.0,1.0685077552704887,1.4976988671091624,1.5334331510346892,1.5363221665284335,0.4647970479704836,1.7004640839386607,,1.4719182551949166,1.9247715567369994,1.3104938037670066,0.0,1.130524711769249,1.581112629447307,2.2198122245640928,1.127142648130846,2.1491410723581477,2.0996105919003116,1.0685077552704887,0.0
147,233,1.0,0.9424690099510064,1.4872969649000087,1.582536810760821,1.4897355568316377,0.6399228735731922,1.3219613157309675,0.36940749697702546,1.5838098195932615,1.6821103450822792,1.5224612068748977,1.6809379400317992,1.233211144895571,1.7308257907457738,1.2744443650860637,1.2088593082079144,1.0455608127509846,1.4033734457384748,1.0088834124460302,1.8242562825447133
148,235,1.0,0.8820905051904394,1.0032950884530607,1.227071559503535,1.0119873598395508,0.7313136925583105,13.216932959973647,1.691756272401434,0.8845304151253598,1.0220484951004905,1.078514137164234,0.4417037315041803,1.0295829813730002,1.0753014765197537,1.531305850060947,1.0488171535004285,1.0859550346518936,0.762588366120363,0.8797032797699076,0.4411411651728555
149,238,1.0,0.0,1.4209594878927285,2.8247734138972804,1.7063340613051188,0.5959581007161786,1.086433671552048,,1.6602059486830347,2.7978516624040908,1.6710221614761296,0.002523444160272805,1.1267594361750748,1.7069855410612644,inf,1.123715551470067,1.0129139112588663,1.9162924951892235,0.0,0.002523444160272805
150,239,,,1.053719507286048,0.9803684976633726,1.0152026168160941,1.2830216462965676,0.7330895795246802,,1.0174154290909938,0.8098508423650608,0.28304420817011755,,1.236631393419485,1.0152026168160941,0.8098508423650608,1.2491297055797506,1.283021646296569,0.7057767135588147,,
151,240,,0.8387096774193552,1.4579802259887,2.0154699357851724,1.7497945092881797,1.482317852577758,0.16176470588235295,,1.7893767270494318,5.694510739856804,1.9757281553398065,5.236000000000001,0.6513005758505508,1.7987181707950803,6.372781065088759,0.646715683295862,1.0095554632322397,1.5522388059701493,0.8387096774193552,5.236000000000001
152,244,,inf,inf,inf,inf,inf,inf,,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,
153,246,1.0,0.9001763668430337,1.2534131333525624,2.197033263410248,1.3649889433708298,1.2652768284347233,0.31530139103554855,,2.197033263410248,inf,1.5202034248480272,inf,0.7374448791276278,1.4383313853175268,,0.7249783900953496,1.073117663899227,0.32734557896632455,0.9001763668430337,inf
154,247,1.0,1.4181355659588795,1.6819183791349854,2.041134103526563,1.4853957232572876,1.5331326737107485,1.012779190612059,3.459600347523892,1.171383212883927,1.4175313266021412,2.2366151139586177,1.4057351760459253,1.5906671238249304,2.2121466563369308,inf,2.1104107325082473,1.539787304199451,1.0297997121404556,1.5542885398082682,1.2874949332497712
155,248,1.0,1.3230088495575212,2.1346628470691935,2.650192307692307,1.7896666666666663,1.3031852143138025,0.8464785335262905,,3.1216371052752194,1.2015401953418479,1.8773561970210213,1.3622971818958152,1.2322685128817532,1.791136065984897,0.025,1.25485880526557,1.24207263064659,0.8172463305679641,0.37610619469026535,1.3622971818958152
156,249,1.0,2.4704865487809267,1.339218051272715,0.6906782355214057,1.339218051272715,1.6821373621532225,2.939651422236567,,0.6906782355214057,,0.7589116500926298,,1.2916408779224244,1.27633520241987,,0.7912427292754992,1.749941921874855,107.37596048298572,2.470162423020131,
157,251,inf,1.0502461689294316,1.0508789319815808,0.6812919638688071,1.0471791411185702,2.4535823982949934,1.6954321308071632,inf,0.67949553542332,1.0,0.7833683752628144,0.8874332359165574,1.2299894058827292,1.0434921854983348,,1.1948709830615798,1.3905974681646072,1.7082719792117802,1.0501182889660905,1.0
158,253,1.0,0.7299858842508571,0.492052821128451,0.7416837205569599,0.7310225907699459,0.7949914068254363,0.34196185286103536,,0.494759014995737,1.7299277398635093,0.6223729993041061,,0.8250283706779993,0.7312691864927089,1.7299277398635093,0.8098716683119447,0.4311512415349885,0.9911816578483243,0.7299858842508571,
159,255,1.0,0.8711768280332184,1.6359541145042171,1.3362759012205505,1.5148269120453297,1.9620950873424168,0.831578947368421,,1.7492258022006988,1.4799632131226632,1.365369239715075,1.677666126418152,1.0888855262162365,1.649841377747564,1.0237370966937618,1.0860935125532414,1.1967296882984162,1.3919528269164065,0.8711768280332184,1.677666126418152
160,257,,4.128930817610064,2.0794796541603877,1.8044923448831591,3.5412529716123626,1.1025165016501657,1.8317118608983645,,1.5351633669379328,14.41356932153393,1.2531851450257523,inf,1.872890936626778,2.4744094488188977,3.1126843657817114,1.8508959232191606,2.6101966163694557,2.5605643496214725,4.128930817610064,inf
161,260,1.0,2.1967179824554046,4.995282276266728,5.8151717226325665,4.995282276266728,-0.12605859694801086,1.8450183509271105,1.3262336300711588,6.329433423823568,,6.000125914142292,3.597238662909461,4.524732446325269,5.392926203275376,,4.770081827382418,1.1622275270907332,3.445452439644175,2.7864607061843003,
162,261,1.0,7.559386973180078,2.1417145713571597,2.178350792371743,2.0535328602283243,1.7003493013972055,1.4092592592592592,,2.168233503447041,1.9113260781942767,1.697571167406633,1.896144027945721,1.0115728093615586,1.9786291373468854,inf,1.019121782853247,1.786570743405276,1.341867469879518,7.559386973180078,1.896144027945721
163,263,1.0,1.3194748358862143,1.464370296978648,1.3976921147253116,1.464370296978648,1.4945203943821361,0.9513931888544892,0.34146341463414637,1.407977537775698,,1.0790492504505216,,1.1574674324518588,1.4646146013193426,,1.21180690355677,1.4940944043282853,0.949063653163085,0.6410958904109587,
164,264,,0.8947587354409315,0.9090499919627069,0.7645952867191805,0.8706044169932265,1.4789772727272732,0.7339419628301268,,0.7820332180521752,0.7096122778675282,1.9344620425996717,4.878787878787878,1.3363156152179145,0.8689972044617897,0.7096122778675282,1.3311291058570578,1.2174202127659575,1.5226451792164488,0.8789062499999998,
165,265,1.0,0.6330804749340371,0.8519143176349261,1.0978599147039612,1.0280624937804757,0.9639140161462887,0.8326647564469917,,0.8731730782835068,3.243312618211294,0.8836570269981857,,1.0801144100768407,1.082275186165999,3.243312618211294,1.0721307592088116,0.7848632245972602,0.36643078283945135,0.6330804749340371,
166,266,1.0,1.0182624406308027,1.4524545395081099,1.61593033328774,1.369048946370833,2.002617950031306,1.1559171439276346,0.5130161089375096,1.1514563106796116,1.3428209261844712,1.7131603471372823,0.7506951853919848,1.4444191906498796,1.5941128493629264,1.8326688345350868,1.730673714428926,24.041450777202066,1.080489445930933,0.9649173375059191,0.7547174081555291
167,267,1.0,2.289249367154002,2.445533240455207,2.353612486364018,2.218090003249215,2.0678772862126293,2.630249890398948,,2.6666325066612013,0.7623484620779482,1.200667189952905,1.1148490700274418,1.6108993644951932,2.192819270919331,0.5365853658536587,1.4831587500274503,2.4078027419073926,14.328706838185512,2.2942226549821485,0.7771727525090754
168,268,1.0,,0.8624646078883255,0.82376426393831,0.8624646078883255,1.1261979803177447,1.0028618152085038,,0.82376426393831,,0.8230422486269439,,0.817841177761303,0.8624646078883255,,0.818069321783703,1.1261979803177466,1.421644685802948,,
169,270,1.0,1.2303659236508604,1.4826853655369432,1.4415703831818154,1.2828009563013427,2.322474645030421,2.1230198854061344,0.9,1.4469400519169995,0.0,1.5638924675770849,0.07527997986661636,1.3764387169711476,1.3041877297430673,,1.323883122077888,2.450311332503113,13.736791546589814,1.236354667260749,0.0
170,271,,inf,inf,inf,inf,inf,inf,,inf,inf,inf,inf,inf,inf,,inf,inf,inf,inf,inf
171,273,,2.0673534072900157,1.7700102861061375,4.078472903859071,1.7700102861061375,1.2233531853456057,0.7063639746929661,,4.078472903859071,,11.591178539133928,,1.2586161804358138,1.7626863923803577,,1.3161617687343032,1.248228026950338,0.7164359110425009,2.0791366906474815,
